Opening	Count	%
Q-S1-S2-S1	1	0.07022472
Q-S1-S2-M1	1	0.07022472
Q-S1-S1-M1	1	0.07022472
Q-S1-S1-B1	1	0.07022472
Q-S1-G1-S1	1	0.07022472
Q-S1-B1-S1	1	0.07022472
Q-G1-S1-A1	1	0.07022472
Q-B1-B1-B1	1	0.07022472
Q-A1-S1-S1	1	0.07022472
Q-A1-M1-M1	1	0.07022472
Q-A1-G1-A1	1	0.07022472
Q-A1-A2-A2	1	0.07022472
Q-A1-A2-A1	1	0.07022472
Q-A1-A1-Q	1	0.07022472
Q-A1-A1-B1	1	0.07022472
P-Q-S1-S2	1	0.07022472
P-Q-S1-M1	1	0.07022472
P-Q-M1-L1	1	0.07022472
P-Q-B1-S1	1	0.07022472
P-Q-B1-A1	1	0.07022472
P-Q-A1-M1	1	0.07022472
P-Q-A1-G1	1	0.07022472
P-M1-Q-A1	1	0.07022472
P-M1-A1-Q	1	0.07022472
P-G1-Q-B1	1	0.07022472
P-G1-Q-A1	1	0.07022472
P-B1-Q-B1	1	0.07022472
P-A1-Q-M1	1	0.07022472
P-A1-M1-Q	1	0.07022472
M1-Q-L1-A1	1	0.07022472
M1-Q-G1-A1	1	0.07022472
M1-Q-B1-B2	1	0.07022472
M1-Q-A1-A1	1	0.07022472
M1-P-Q-A1	1	0.07022472
M1-L1-Q-A1	1	0.07022472
M1-G1-Q-A1	1	0.07022472
M1-B1-Q-B2	1	0.07022472
L1-Q-S1-S2	1	0.07022472
L1-Q-B1-B1	1	0.07022472
L1-Q-B1-A1	1	0.07022472
L1-Q-A1-S1	1	0.07022472
L1-Q-A1-P	1	0.07022472
L1-M1-S1-Q	1	0.07022472
L1-M1-Q-G1	1	0.07022472
L1-A1-M1-Q	1	0.07022472
G1-S1-Q-S2	1	0.07022472
G1-S1-B1-Q	1	0.07022472
G1-Q-P-M1	1	0.07022472
G1-Q-P-G2	1	0.07022472
G1-Q-P-B1	1	0.07022472
G1-Q-M1-S1	1	0.07022472
G1-Q-M1-M1	1	0.07022472
G1-Q-B1-P	1	0.07022472
G1-Q-B1-M1	1	0.07022472
G1-Q-B1-G2	1	0.07022472
G1-P-Q-S1	1	0.07022472
G1-P-Q-B1	1	0.07022472
G1-L1-S1-Q	1	0.07022472
G1-L1-Q-P	1	0.07022472
G1-L1-Q-L1	1	0.07022472
G1-L1-Q-G2	1	0.07022472
G1-G2-Q-B1	1	0.07022472
G1-G2-L1-Q	1	0.07022472
G1-A1-A2-Q	1	0.07022472
B1-S1-S2-Q	1	0.07022472
B1-S1-Q-S2	1	0.07022472
B1-S1-Q-S1	1	0.07022472
B1-S1-Q-A1	1	0.07022472
B1-Q-S1-P	1	0.07022472
B1-Q-Q-S1	1	0.07022472
B1-Q-Q-Q	1	0.07022472
B1-Q-Q-M1	1	0.07022472
B1-Q-Q-G1	1	0.07022472
