Opening	Count	%
A1-M1-A2-Q	83	0.057816353
S1-L1-B1-Q	82	0.05711977
Q-S1-S1-A1	82	0.05711977
M1-Q-A1-B1	82	0.05711977
S1-M1-G1-Q	81	0.056423187
Q-S1-S1-B1	81	0.056423187
A1-Q-G1-G1	81	0.056423187
A1-Q-A2-A2	81	0.056423187
M1-G1-G2-Q	80	0.055726606
L1-G1-B1-Q	80	0.055726606
G1-L1-B1-Q	80	0.055726606
G1-S1-M1-Q	79	0.05503002
G1-Q-S1-G2	78	0.05433344
G1-L1-Q-B1	78	0.05433344
S1-Q-B1-G1	77	0.053636856
A1-S1-Q-S1	77	0.053636856
S1-Q-Q-B1	76	0.052940276
A1-G1-M1-Q	76	0.052940276
Q-A1-A2-G1	75	0.05224369
S1-Q-Q-A1	74	0.05154711
M1-Q-G1-B1	74	0.05154711
B1-B2-Q-G1	73	0.050850525
S1-L1-M1-Q	72	0.050153945
Q-A1-B1-B2	72	0.050153945
S1-L1-Q-B1	71	0.049457364
A1-B1-Q-S1	71	0.049457364
L1-M1-Q-B1	70	0.04876078
Q-S1-S2-B1	69	0.0480642
L1-S1-B1-Q	69	0.0480642
L1-M1-B1-Q	69	0.0480642
L1-A1-B1-Q	69	0.0480642
B1-S1-M1-Q	68	0.047367614
S1-Q-B1-S2	67	0.046671033
Q-B1-S1-B2	67	0.046671033
Q-B1-B2-S1	67	0.046671033
L1-S1-Q-B1	67	0.046671033
B1-A1-M1-Q	67	0.046671033
Q-G1-B1-B2	66	0.04597445
P-A1-Q-A1	66	0.04597445
L1-Q-S1-S1	66	0.04597445
B1-L1-Q-B2	66	0.04597445
A1-M1-S1-Q	66	0.04597445
S1-A1-Q-Q	65	0.045277867
M1-L1-Q-B1	65	0.045277867
M1-G1-S1-Q	65	0.045277867
G1-B1-M1-Q	65	0.045277867
B1-L1-B2-Q	65	0.045277867
A1-S1-M1-Q	65	0.045277867
A1-A2-M1-Q	65	0.045277867
Q-A1-A2-M1	64	0.044581283
L1-Q-A1-M1	64	0.044581283
L1-A1-Q-M1	64	0.044581283
B1-Q-G1-S1	64	0.044581283
