Opening	Count	%
Q-B1-B1-B1	7	0.068139784
Q-A1-S1-A1	7	0.068139784
P-G1-Q-A1	7	0.068139784
L1-M1-A1-Q	7	0.068139784
G1-Q-S1-M1	7	0.068139784
G1-Q-P-S1	7	0.068139784
G1-P-Q-S1	7	0.068139784
G1-B1-G2-Q	7	0.068139784
B1-B2-A1-Q	7	0.068139784
B1-A1-Q-G1	7	0.068139784
B1-A1-Q-B2	7	0.068139784
A1-G1-Q-G1	7	0.068139784
A1-G1-Q-A2	7	0.068139784
S1-G1-Q-Q	6	0.05840553
Q-S1-A1-S1	6	0.05840553
Q-A1-G1-A1	6	0.05840553
Q-A1-B1-A1	6	0.05840553
Q-A1-A1-A1	6	0.05840553
L1-Q-M1-M1	6	0.05840553
G1-S1-Q-Q	6	0.05840553
G1-Q-S1-G1	6	0.05840553
G1-L1-Q-A1	6	0.05840553
G1-G2-Q-B1	6	0.05840553
G1-A1-Q-Q	6	0.05840553
B1-S1-B2-Q	6	0.05840553
B1-Q-B2-B2	6	0.05840553
B1-G1-Q-B2	6	0.05840553
A1-S1-Q-A2	6	0.05840553
A1-Q-S1-S1	6	0.05840553
A1-G1-A2-Q	6	0.05840553
S1-Q-S2-Q	5	0.048671275
P-Q-B1-B1	5	0.048671275
P-M1-Q-A1	5	0.048671275
L1-Q-A1-S1	5	0.048671275
L1-G1-Q-S1	5	0.048671275
G1-Q-Q-A1	5	0.048671275
G1-Q-L1-A1	5	0.048671275
G1-Q-G2-B1	5	0.048671275
G1-Q-B1-G2	5	0.048671275
G1-M1-Q-A1	5	0.048671275
G1-G2-G3-Q	5	0.048671275
G1-G2-B1-Q	5	0.048671275
G1-A1-Q-M1	5	0.048671275
B1-Q-Q-S1	5	0.048671275
B1-Q-Q-Q	5	0.048671275
B1-Q-G1-G2	5	0.048671275
B1-A1-Q-Q	5	0.048671275
A1-S1-Q-G1	5	0.048671275
A1-S1-A2-Q	5	0.048671275
A1-Q-S1-A2	5	0.048671275
A1-G1-Q-B1	5	0.048671275
A1-B1-Q-B1	5	0.048671275
S1-Q-Q-A1	4	0.03893702
S1-Q-A1-M1	4	0.03893702
S1-B1-B2-Q	4	0.03893702
Q-S1-S1-G1	4	0.03893702
Q-S1-B1-S1	4	0.03893702
Q-G1-S1-S1	4	0.03893702
Q-G1-G1-Q	4	0.03893702
Q-G1-G1-B1	4	0.03893702
Q-B1-B1-G1	4	0.03893702
Q-A1-A1-M1	4	0.03893702
M1-Q-S1-S1	4	0.03893702
M1-Q-A1-A2	4	0.03893702
L1-S1-Q-A1	4	0.03893702
L1-Q-G1-S1	4	0.03893702
L1-M1-Q-P	4	0.03893702
L1-A1-Q-S1	4	0.03893702
G1-Q-Q-Q	4	0.03893702
G1-Q-G2-G3	4	0.03893702
G1-B1-Q-G2	4	0.03893702
G1-B1-B2-Q	4	0.03893702
B1-S1-Q-Q	4	0.03893702
B1-S1-Q-B2	4	0.03893702
B1-Q-A1-Q	4	0.03893702
B1-Q-A1-M1	4	0.03893702
B1-B2-S1-Q	4	0.03893702
B1-B2-Q-G1	4	0.03893702
A1-G1-Q-S1	4	0.03893702
A1-B1-A2-Q	4	0.03893702
S1-Q-G1-Q	3	0.029202765
S1-Q-B1-S2	3	0.029202765
S1-L1-Q-L1	3	0.029202765
S1-L1-A1-Q	3	0.029202765
S1-B1-Q-S2	3	0.029202765
S1-B1-Q-B2	3	0.029202765
S1-A1-Q-L1	3	0.029202765
S1-A1-M1-Q	3	0.029202765
Q-S1-S2-G1	3	0.029202765
Q-S1-G1-S1	3	0.029202765
Q-G1-G1-A1	3	0.029202765
Q-B1-G1-G1	3	0.029202765
Q-B1-B1-A1	3	0.029202765
Q-B1-A1-A1	3	0.029202765
Q-A1-G1-G1	3	0.029202765
Q-A1-A2-A3	3	0.029202765
P-Q-M1-A1	3	0.029202765
P-Q-A1-S1	3	0.029202765
P-A1-Q-A2	3	0.029202765
L1-Q-B1-A1	3	0.029202765
L1-A1-S1-Q	3	0.029202765
L1-A1-Q-A2	3	0.029202765
G1-Q-S1-P	3	0.029202765
G1-Q-Q-G1	3	0.029202765
G1-Q-L1-S1	3	0.029202765
G1-Q-G1-A1	3	0.029202765
G1-Q-B1-Q	3	0.029202765
G1-Q-B1-B2	3	0.029202765
G1-G2-Q-Q	3	0.029202765
G1-A1-Q-G1	3	0.029202765
G1-A1-M1-Q	3	0.029202765
B1-Q-S1-B2	3	0.029202765
B1-Q-P-A1	3	0.029202765
B1-M1-S1-Q	3	0.029202765
B1-L1-M1-Q	3	0.029202765
B1-G1-B2-Q	3	0.029202765
A1-S1-Q-S1	3	0.029202765
A1-Q-G1-S1	3	0.029202765
A1-Q-G1-G1	3	0.029202765
A1-A2-Q-A3	3	0.029202765
A1-A2-A3-Q	3	0.029202765
S1-Q-Q-G1	2	0.01946851
S1-Q-M1-M1	2	0.01946851
S1-Q-G1-G2	2	0.01946851
S1-Q-G1-B1	2	0.01946851
S1-Q-B1-G1	2	0.01946851
S1-Q-B1-B2	2	0.01946851
S1-Q-A1-L1	2	0.01946851
S1-M1-Q-M1	2	0.01946851
S1-M1-Q-A1	2	0.01946851
S1-L1-Q-G1	2	0.01946851
S1-L1-G1-Q	2	0.01946851
S1-A1-Q-P	2	0.01946851
S1-A1-L1-Q	2	0.01946851
Q-S1-Q-B1	2	0.01946851
Q-S1-G1-G1	2	0.01946851
Q-S1-A1-G1	2	0.01946851
Q-S1-A1-A2	2	0.01946851
Q-G1-G1-S1	2	0.01946851
Q-B1-S1-S1	2	0.01946851
Q-B1-B2-B2	2	0.01946851
Q-B1-B2-A1	2	0.01946851
Q-B1-B1-S1	2	0.01946851
Q-B1-B1-B2	2	0.01946851
Q-B1-A1-B1	2	0.01946851
Q-A1-B1-A2	2	0.01946851
Q-A1-A2-G1	2	0.01946851
Q-A1-A2-B1	2	0.01946851
P-S1-Q-S1	2	0.01946851
P-S1-Q-A1	2	0.01946851
P-Q-M1-S1	2	0.01946851
P-Q-G1-A1	2	0.01946851
P-Q-B1-A1	2	0.01946851
P-Q-A1-M1	2	0.01946851
P-Q-A1-G1	2	0.01946851
M1-Q-S1-G1	2	0.01946851
M1-Q-P-A1	2	0.01946851
M1-Q-G1-G1	2	0.01946851
M1-Q-B1-B1	2	0.01946851
M1-P-Q-A1	2	0.01946851
M1-L1-Q-A1	2	0.01946851
M1-A1-A2-Q	2	0.01946851
L1-Q-S1-S2	2	0.01946851
L1-Q-S1-G1	2	0.01946851
L1-Q-Q-Q	2	0.01946851
L1-Q-M1-P	2	0.01946851
L1-Q-G1-G1	2	0.01946851
L1-Q-A1-P	2	0.01946851
L1-Q-A1-L1	2	0.01946851
L1-M1-S1-Q	2	0.01946851
L1-G1-M1-Q	2	0.01946851
L1-B1-Q-A1	2	0.01946851
G1-S1-M1-Q	2	0.01946851
G1-Q-P-G2	2	0.01946851
G1-Q-P-B1	2	0.01946851
G1-Q-M1-M1	2	0.01946851
G1-Q-L1-Q	2	0.01946851
G1-P-Q-A1	2	0.01946851
G1-M1-S1-Q	2	0.01946851
G1-M1-Q-S1	2	0.01946851
G1-L1-Q-M1	2	0.01946851
G1-L1-Q-L1	2	0.01946851
G1-B1-P-Q	2	0.01946851
G1-A1-Q-P	2	0.01946851
B1-S1-Q-P	2	0.01946851
B1-Q-S1-Q	2	0.01946851
B1-Q-Q-G1	2	0.01946851
B1-Q-Q-A1	2	0.01946851
B1-Q-B2-G1	2	0.01946851
B1-M1-Q-M1	2	0.01946851
B1-M1-B2-Q	2	0.01946851
B1-G1-Q-G2	2	0.01946851
B1-G1-Q-B1	2	0.01946851
B1-B2-Q-A1	2	0.01946851
B1-B2-M1-Q	2	0.01946851
B1-A1-M1-Q	2	0.01946851
A1-S1-Q-B1	2	0.01946851
A1-S1-B1-Q	2	0.01946851
A1-Q-S1-G1	2	0.01946851
A1-Q-S1-B1	2	0.01946851
A1-Q-B1-G1	2	0.01946851
A1-G1-M1-Q	2	0.01946851
A1-B1-S1-Q	2	0.01946851
S1-S2-Q-S1	1	0.009734255
S1-S2-Q-P	1	0.009734255
S1-S2-L1-Q	1	0.009734255
S1-Q-S2-S1	1	0.009734255
S1-Q-S2-M1	1	0.009734255
S1-Q-Q-S2	1	0.009734255
S1-Q-P-B1	1	0.009734255
S1-Q-P-A1	1	0.009734255
S1-Q-G1-S1	1	0.009734255
S1-Q-B1-Q	1	0.009734255
S1-Q-A1-S1	1	0.009734255
S1-Q-A1-P	1	0.009734255
S1-P-Q-S2	1	0.009734255
S1-P-Q-A1	1	0.009734255
S1-P-A1-Q	1	0.009734255
S1-M1-B1-Q	1	0.009734255
S1-L1-Q-A1	1	0.009734255
S1-G1-Q-L1	1	0.009734255
S1-B1-Q-L1	1	0.009734255
S1-B1-M1-Q	1	0.009734255
S1-A1-Q-M1	1	0.009734255
S1-A1-P-Q	1	0.009734255
Q-S1-S2-B1	1	0.009734255
Q-S1-S2-A1	1	0.009734255
Q-S1-S1-S1	1	0.009734255
Q-S1-S1-Q	1	0.009734255
Q-S1-S1-M1	1	0.009734255
Q-S1-Q-Q	1	0.009734255
Q-Q-B1-B1	1	0.009734255
Q-M1-A1-A1	1	0.009734255
Q-G1-S1-A1	1	0.009734255
Q-G1-B1-S1	1	0.009734255
Q-G1-A1-A1	1	0.009734255
Q-B1-S1-B1	1	0.009734255
Q-B1-Q-Q	1	0.009734255
Q-B1-Q-B2	1	0.009734255
Q-B1-G1-B1	1	0.009734255
Q-B1-G1-A1	1	0.009734255
Q-B1-B2-B1	1	0.009734255
Q-A1-S1-S2	1	0.009734255
Q-A1-S1-M1	1	0.009734255
Q-A1-S1-A2	1	0.009734255
Q-A1-Q-M1	1	0.009734255
Q-A1-M1-S1	1	0.009734255
Q-A1-M1-A1	1	0.009734255
Q-A1-G1-S1	1	0.009734255
Q-A1-G1-B1	1	0.009734255
Q-A1-B1-G1	1	0.009734255
Q-A1-B1-B1	1	0.009734255
Q-A1-A2-S1	1	0.009734255
P-Q-S1-S2	1	0.009734255
P-Q-Q-M1	1	0.009734255
P-Q-M1-L1	1	0.009734255
P-Q-A1-P	1	0.009734255
P-Q-A1-B1	1	0.009734255
P-L1-Q-S1	1	0.009734255
P-G1-Q-S1	1	0.009734255
P-A1-Q-A1	1	0.009734255
M1-Q-S1-S2	1	0.009734255
M1-Q-S1-M1	1	0.009734255
M1-Q-S1-A1	1	0.009734255
M1-Q-P-B1	1	0.009734255
M1-Q-L1-A1	1	0.009734255
M1-Q-B1-B2	1	0.009734255
M1-Q-B1-A1	1	0.009734255
M1-Q-A1-S1	1	0.009734255
M1-Q-A1-G1	1	0.009734255
M1-Q-A1-B1	1	0.009734255
M1-L1-Q-P	1	0.009734255
M1-L1-A1-Q	1	0.009734255
M1-G1-Q-G1	1	0.009734255
M1-G1-L1-Q	1	0.009734255
M1-B1-Q-G1	1	0.009734255
M1-B1-Q-B2	1	0.009734255
M1-B1-G1-Q	1	0.009734255
M1-A1-Q-G1	1	0.009734255
M1-A1-Q-A2	1	0.009734255
M1-A1-Q-A1	1	0.009734255
M1-A1-G1-Q	1	0.009734255
L1-S1-S2-Q	1	0.009734255
L1-S1-Q-S1	1	0.009734255
L1-S1-Q-M1	1	0.009734255
L1-S1-Q-L1	1	0.009734255
L1-S1-M1-Q	1	0.009734255
L1-S1-G1-Q	1	0.009734255
L1-Q-S1-M1	1	0.009734255
L1-Q-Q-L1	1	0.009734255
L1-Q-P-S1	1	0.009734255
L1-Q-P-P	1	0.009734255
L1-Q-G1-M1	1	0.009734255
L1-Q-G1-B1	1	0.009734255
L1-Q-B1-B1	1	0.009734255
L1-Q-A1-Q	1	0.009734255
L1-M1-Q-Q	1	0.009734255
L1-M1-Q-L1	1	0.009734255
L1-M1-G1-Q	1	0.009734255
L1-G1-Q-M1	1	0.009734255
L1-G1-Q-G1	1	0.009734255
L1-G1-A1-Q	1	0.009734255
L1-B1-Q-M1	1	0.009734255
L1-B1-Q-G1	1	0.009734255
L1-B1-M1-Q	1	0.009734255
L1-B1-G1-Q	1	0.009734255
L1-A1-P-Q	1	0.009734255
L1-A1-M1-Q	1	0.009734255
L1-A1-B1-Q	1	0.009734255
G1-S1-Q-L1	1	0.009734255
G1-S1-Q-G1	1	0.009734255
G1-Q-P-Q	1	0.009734255
G1-Q-P-P	1	0.009734255
G1-Q-P-M1	1	0.009734255
G1-Q-M1-S1	1	0.009734255
G1-Q-L1-M1	1	0.009734255
G1-Q-L1-L1	1	0.009734255
G1-Q-G2-Q	1	0.009734255
G1-Q-G2-L1	1	0.009734255
G1-Q-G2-G1	1	0.009734255
G1-Q-G1-G2	1	0.009734255
G1-Q-B1-G1	1	0.009734255
G1-Q-A1-L1	1	0.009734255
G1-P-S1-Q	1	0.009734255
G1-P-Q-M1	1	0.009734255
G1-P-Q-G2	1	0.009734255
G1-M1-Q-M1	1	0.009734255
G1-M1-Q-G2	1	0.009734255
G1-M1-A1-Q	1	0.009734255
G1-L1-Q-G2	1	0.009734255
G1-G2-Q-P	1	0.009734255
G1-G2-Q-G3	1	0.009734255
G1-G2-Q-G1	1	0.009734255
G1-G2-P-Q	1	0.009734255
G1-G2-M1-Q	1	0.009734255
G1-G2-L1-Q	1	0.009734255
G1-B1-Q-Q	1	0.009734255
G1-B1-Q-G1	1	0.009734255
G1-A1-L1-Q	1	0.009734255
B1-S1-Q-M1	1	0.009734255
B1-S1-Q-L1	1	0.009734255
B1-S1-P-Q	1	0.009734255
B1-S1-L1-Q	1	0.009734255
B1-Q-S1-B1	1	0.009734255
B1-Q-Q-B2	1	0.009734255
B1-Q-M1-P	1	0.009734255
B1-Q-M1-M1	1	0.009734255
B1-Q-M1-G1	1	0.009734255
B1-Q-L1-S1	1	0.009734255
B1-Q-L1-M1	1	0.009734255
B1-Q-G1-Q	1	0.009734255
B1-Q-G1-M1	1	0.009734255
B1-Q-B2-S1	1	0.009734255
B1-Q-B1-S1	1	0.009734255
B1-Q-B1-G1	1	0.009734255
B1-P-Q-B2	1	0.009734255
B1-M1-Q-B2	1	0.009734255
B1-M1-A1-Q	1	0.009734255
B1-L1-Q-S1	1	0.009734255
B1-L1-Q-A1	1	0.009734255
B1-L1-G1-Q	1	0.009734255
B1-G1-Q-Q	1	0.009734255
B1-B2-Q-S1	1	0.009734255
B1-B2-L1-Q	1	0.009734255
B1-A1-Q-M1	1	0.009734255
B1-A1-L1-Q	1	0.009734255
B1-A1-B2-Q	1	0.009734255
A1-Q-Q-G1	1	0.009734255
A1-Q-Q-A2	1	0.009734255
A1-Q-Q-A1	1	0.009734255
A1-Q-M1-M1	1	0.009734255
A1-Q-M1-A2	1	0.009734255
A1-Q-G1-B1	1	0.009734255
A1-Q-B1-B1	1	0.009734255
A1-Q-A2-S1	1	0.009734255
A1-Q-A2-G1	1	0.009734255
A1-Q-A2-A3	1	0.009734255
A1-M1-Q-G1	1	0.009734255
A1-L1-S1-Q	1	0.009734255
A1-G1-Q-M1	1	0.009734255
A1-G1-Q-G2	1	0.009734255
A1-G1-Q-A1	1	0.009734255
A1-G1-G2-Q	1	0.009734255
A1-B1-Q-S1	1	0.009734255
A1-B1-Q-G1	1	0.009734255
A1-B1-Q-B2	1	0.009734255
A1-B1-Q-A2	1	0.009734255
A1-B1-B2-Q	1	0.009734255
A1-A2-S1-Q	1	0.009734255
A1-A2-Q-S1	1	0.009734255
A1-A2-Q-G1	1	0.009734255
A1-A2-B1-Q	1	0.009734255
Total	10273
