Opening	Count	%
S1-M1-B1-Q	2	0.019648295
S1-M1-A1-Q	2	0.019648295
S1-L1-A1-Q	2	0.019648295
S1-B1-Q-P	2	0.019648295
S1-B1-L1-Q	2	0.019648295
Q-S1-G1-A1	2	0.019648295
Q-B1-S1-S1	2	0.019648295
Q-B1-B1-G1	2	0.019648295
Q-A1-S1-M1	2	0.019648295
Q-A1-G1-G1	2	0.019648295
Q-A1-G1-A1	2	0.019648295
Q-A1-B1-B1	2	0.019648295
Q-A1-B1-A2	2	0.019648295
P-Q-A1-S1	2	0.019648295
P-M1-Q-B1	2	0.019648295
P-M1-Q-A1	2	0.019648295
M1-Q-S1-S1	2	0.019648295
M1-Q-P-A1	2	0.019648295
M1-Q-A1-B1	2	0.019648295
M1-Q-A1-A2	2	0.019648295
M1-B1-Q-A1	2	0.019648295
M1-B1-G1-Q	2	0.019648295
M1-B1-B2-Q	2	0.019648295
M1-A1-G1-Q	2	0.019648295
L1-S1-Q-S1	2	0.019648295
L1-S1-Q-A1	2	0.019648295
L1-Q-B1-A1	2	0.019648295
L1-Q-A1-S1	2	0.019648295
L1-Q-A1-G1	2	0.019648295
L1-Q-A1-B1	2	0.019648295
L1-M1-Q-M1	2	0.019648295
L1-M1-A1-Q	2	0.019648295
L1-G1-S1-Q	2	0.019648295
L1-G1-Q-A1	2	0.019648295
L1-A1-Q-P	2	0.019648295
L1-A1-G1-Q	2	0.019648295
L1-A1-B1-Q	2	0.019648295
G1-Q-S1-M1	2	0.019648295
G1-Q-S1-G1	2	0.019648295
G1-Q-Q-Q	2	0.019648295
G1-Q-Q-B1	2	0.019648295
G1-Q-P-B1	2	0.019648295
G1-Q-L1-G2	2	0.019648295
G1-Q-L1-A1	2	0.019648295
G1-P-Q-A1	2	0.019648295
G1-M1-Q-A1	2	0.019648295
G1-L1-Q-L1	2	0.019648295
G1-B1-Q-B2	2	0.019648295
B1-S1-Q-L1	2	0.019648295
B1-S1-Q-B2	2	0.019648295
B1-Q-S1-G1	2	0.019648295
B1-Q-S1-B2	2	0.019648295
B1-Q-Q-G1	2	0.019648295
B1-Q-L1-L1	2	0.019648295
B1-Q-B2-S1	2	0.019648295
B1-G1-M1-Q	2	0.019648295
B1-A1-Q-Q	2	0.019648295
A1-S1-Q-G1	2	0.019648295
A1-S1-Q-B1	2	0.019648295
